index,word1,word2,word3,word4,dataset_name,part,id1,id2,id3,id4,id_num
1332,swimming,swam,decreasing,decreased,gram7-past-tense,syntactic,[5742],[16849],[16922],[10548],4
1333,swimming,swam,describing,described,gram7-past-tense,syntactic,[5742],[16849],[7851],[2649],4
1334,swimming,swam,enhancing,enhanced,gram7-past-tense,syntactic,[5742],[16849],[20226],[9412],4
1335,swimming,swam,falling,fell,gram7-past-tense,syntactic,[5742],[16849],[4634],[3062],4
1336,swimming,swam,feeding,fed,gram7-past-tense,syntactic,[5742],[16849],[8521],[7349],4
1337,swimming,swam,flying,flew,gram7-past-tense,syntactic,[5742],[16849],[3909],[5520],4
1338,swimming,swam,generating,generated,gram7-past-tense,syntactic,[5742],[16849],[11717],[7013],4
1339,swimming,swam,going,went,gram7-past-tense,syntactic,[5742],[16849],[2183],[2253],4
1340,swimming,swam,hiding,hid,gram7-past-tense,syntactic,[5742],[16849],[6318],[11041],4
1341,swimming,swam,hitting,hit,gram7-past-tense,syntactic,[5742],[16849],[7294],[2718],4
1342,swimming,swam,implementing,implemented,gram7-past-tense,syntactic,[5742],[16849],[14972],[7528],4
1343,swimming,swam,increasing,increased,gram7-past-tense,syntactic,[5742],[16849],[4852],[3445],4
1344,swimming,swam,jumping,jumped,gram7-past-tense,syntactic,[5742],[16849],[8660],[5598],4
1345,swimming,swam,knowing,knew,gram7-past-tense,syntactic,[5742],[16849],[4209],[2354],4
1346,swimming,swam,listening,listened,gram7-past-tense,syntactic,[5742],[16849],[5962],[7791],4
1347,swimming,swam,looking,looked,gram7-past-tense,syntactic,[5742],[16849],[2559],[2246],4
1348,swimming,swam,moving,moved,gram7-past-tense,syntactic,[5742],[16849],[3048],[2333],4
1349,swimming,swam,paying,paid,gram7-past-tense,syntactic,[5742],[16849],[7079],[3825],4
1350,swimming,swam,playing,played,gram7-past-tense,syntactic,[5742],[16849],[2652],[2209],4
1351,swimming,swam,predicting,predicted,gram7-past-tense,syntactic,[5742],[16849],[29458],[10173],4
1352,swimming,swam,reading,read,gram7-past-tense,syntactic,[5742],[16849],[3752],[3191],4
1353,swimming,swam,running,ran,gram7-past-tense,syntactic,[5742],[16849],[2770],[2743],4
1354,swimming,swam,saying,said,gram7-past-tense,syntactic,[5742],[16849],[3038],[2056],4
1355,swimming,swam,screaming,screamed,gram7-past-tense,syntactic,[5742],[16849],[7491],[7210],4
1356,swimming,swam,seeing,saw,gram7-past-tense,syntactic,[5742],[16849],[3773],[2387],4
1357,swimming,swam,selling,sold,gram7-past-tense,syntactic,[5742],[16849],[4855],[2853],4
1359,swimming,swam,singing,sang,gram7-past-tense,syntactic,[5742],[16849],[4823],[6369],4
1360,swimming,swam,sitting,sat,gram7-past-tense,syntactic,[5742],[16849],[3564],[2938],4
1361,swimming,swam,sleeping,slept,gram7-past-tense,syntactic,[5742],[16849],[5777],[7771],4
1362,swimming,swam,slowing,slowed,gram7-past-tense,syntactic,[5742],[16849],[18068],[9784],4
1363,swimming,swam,spending,spent,gram7-past-tense,syntactic,[5742],[16849],[5938],[2985],4
1364,swimming,swam,striking,struck,gram7-past-tense,syntactic,[5742],[16849],[8478],[4930],4
1365,taking,took,thinking,thought,gram7-past-tense,syntactic,[2635],[2165],[3241],[2245],4
1366,taking,took,vanishing,vanished,gram7-past-tense,syntactic,[2635],[2165],[24866],[9955],4
1367,taking,took,walking,walked,gram7-past-tense,syntactic,[2635],[2165],[3788],[2939],4
1368,taking,took,writing,wrote,gram7-past-tense,syntactic,[2635],[2165],[3015],[2626],4
1369,taking,took,dancing,danced,gram7-past-tense,syntactic,[2635],[2165],[5613],[10948],4
1370,taking,took,decreasing,decreased,gram7-past-tense,syntactic,[2635],[2165],[16922],[10548],4
1371,taking,took,describing,described,gram7-past-tense,syntactic,[2635],[2165],[7851],[2649],4
1372,taking,took,enhancing,enhanced,gram7-past-tense,syntactic,[2635],[2165],[20226],[9412],4
1373,taking,took,falling,fell,gram7-past-tense,syntactic,[2635],[2165],[4634],[3062],4
1374,taking,took,feeding,fed,gram7-past-tense,syntactic,[2635],[2165],[8521],[7349],4
1375,taking,took,flying,flew,gram7-past-tense,syntactic,[2635],[2165],[3909],[5520],4
1376,taking,took,generating,generated,gram7-past-tense,syntactic,[2635],[2165],[11717],[7013],4
1377,taking,took,going,went,gram7-past-tense,syntactic,[2635],[2165],[2183],[2253],4
1378,taking,took,hiding,hid,gram7-past-tense,syntactic,[2635],[2165],[6318],[11041],4
1379,taking,took,hitting,hit,gram7-past-tense,syntactic,[2635],[2165],[7294],[2718],4
1380,taking,took,implementing,implemented,gram7-past-tense,syntactic,[2635],[2165],[14972],[7528],4
1381,taking,took,increasing,increased,gram7-past-tense,syntactic,[2635],[2165],[4852],[3445],4
1382,taking,took,jumping,jumped,gram7-past-tense,syntactic,[2635],[2165],[8660],[5598],4
1383,taking,took,knowing,knew,gram7-past-tense,syntactic,[2635],[2165],[4209],[2354],4
1384,taking,took,listening,listened,gram7-past-tense,syntactic,[2635],[2165],[5962],[7791],4
1385,taking,took,looking,looked,gram7-past-tense,syntactic,[2635],[2165],[2559],[2246],4
1386,taking,took,moving,moved,gram7-past-tense,syntactic,[2635],[2165],[3048],[2333],4
1387,taking,took,paying,paid,gram7-past-tense,syntactic,[2635],[2165],[7079],[3825],4
1388,taking,took,playing,played,gram7-past-tense,syntactic,[2635],[2165],[2652],[2209],4
1389,taking,took,predicting,predicted,gram7-past-tense,syntactic,[2635],[2165],[29458],[10173],4
1390,taking,took,reading,read,gram7-past-tense,syntactic,[2635],[2165],[3752],[3191],4
1391,taking,took,running,ran,gram7-past-tense,syntactic,[2635],[2165],[2770],[2743],4
1392,taking,took,saying,said,gram7-past-tense,syntactic,[2635],[2165],[3038],[2056],4
1393,taking,took,screaming,screamed,gram7-past-tense,syntactic,[2635],[2165],[7491],[7210],4
1394,taking,took,seeing,saw,gram7-past-tense,syntactic,[2635],[2165],[3773],[2387],4
1395,taking,took,selling,sold,gram7-past-tense,syntactic,[2635],[2165],[4855],[2853],4
1397,taking,took,singing,sang,gram7-past-tense,syntactic,[2635],[2165],[4823],[6369],4
1398,taking,took,sitting,sat,gram7-past-tense,syntactic,[2635],[2165],[3564],[2938],4
1399,taking,took,sleeping,slept,gram7-past-tense,syntactic,[2635],[2165],[5777],[7771],4
1400,taking,took,slowing,slowed,gram7-past-tense,syntactic,[2635],[2165],[18068],[9784],4
1401,taking,took,spending,spent,gram7-past-tense,syntactic,[2635],[2165],[5938],[2985],4
1402,taking,took,striking,struck,gram7-past-tense,syntactic,[2635],[2165],[8478],[4930],4
1403,taking,took,swimming,swam,gram7-past-tense,syntactic,[2635],[2165],[5742],[16849],4
1404,thinking,thought,vanishing,vanished,gram7-past-tense,syntactic,[3241],[2245],[24866],[9955],4
1405,thinking,thought,walking,walked,gram7-past-tense,syntactic,[3241],[2245],[3788],[2939],4
1406,thinking,thought,writing,wrote,gram7-past-tense,syntactic,[3241],[2245],[3015],[2626],4
1407,thinking,thought,dancing,danced,gram7-past-tense,syntactic,[3241],[2245],[5613],[10948],4
1408,thinking,thought,decreasing,decreased,gram7-past-tense,syntactic,[3241],[2245],[16922],[10548],4
1409,thinking,thought,describing,described,gram7-past-tense,syntactic,[3241],[2245],[7851],[2649],4
1410,thinking,thought,enhancing,enhanced,gram7-past-tense,syntactic,[3241],[2245],[20226],[9412],4
1411,thinking,thought,falling,fell,gram7-past-tense,syntactic,[3241],[2245],[4634],[3062],4
1412,thinking,thought,feeding,fed,gram7-past-tense,syntactic,[3241],[2245],[8521],[7349],4
1413,thinking,thought,flying,flew,gram7-past-tense,syntactic,[3241],[2245],[3909],[5520],4
1414,thinking,thought,generating,generated,gram7-past-tense,syntactic,[3241],[2245],[11717],[7013],4
1415,thinking,thought,going,went,gram7-past-tense,syntactic,[3241],[2245],[2183],[2253],4
1416,thinking,thought,hiding,hid,gram7-past-tense,syntactic,[3241],[2245],[6318],[11041],4
1417,thinking,thought,hitting,hit,gram7-past-tense,syntactic,[3241],[2245],[7294],[2718],4
1418,thinking,thought,implementing,implemented,gram7-past-tense,syntactic,[3241],[2245],[14972],[7528],4
1419,thinking,thought,increasing,increased,gram7-past-tense,syntactic,[3241],[2245],[4852],[3445],4
1420,thinking,thought,jumping,jumped,gram7-past-tense,syntactic,[3241],[2245],[8660],[5598],4
1421,thinking,thought,knowing,knew,gram7-past-tense,syntactic,[3241],[2245],[4209],[2354],4
1422,thinking,thought,listening,listened,gram7-past-tense,syntactic,[3241],[2245],[5962],[7791],4
1423,thinking,thought,looking,looked,gram7-past-tense,syntactic,[3241],[2245],[2559],[2246],4
1424,thinking,thought,moving,moved,gram7-past-tense,syntactic,[3241],[2245],[3048],[2333],4
1425,thinking,thought,paying,paid,gram7-past-tense,syntactic,[3241],[2245],[7079],[3825],4
1426,thinking,thought,playing,played,gram7-past-tense,syntactic,[3241],[2245],[2652],[2209],4
1427,thinking,thought,predicting,predicted,gram7-past-tense,syntactic,[3241],[2245],[29458],[10173],4
1428,thinking,thought,reading,read,gram7-past-tense,syntactic,[3241],[2245],[3752],[3191],4
1429,thinking,thought,running,ran,gram7-past-tense,syntactic,[3241],[2245],[2770],[2743],4
1430,thinking,thought,saying,said,gram7-past-tense,syntactic,[3241],[2245],[3038],[2056],4
1431,thinking,thought,screaming,screamed,gram7-past-tense,syntactic,[3241],[2245],[7491],[7210],4
1432,thinking,thought,seeing,saw,gram7-past-tense,syntactic,[3241],[2245],[3773],[2387],4
1433,thinking,thought,selling,sold,gram7-past-tense,syntactic,[3241],[2245],[4855],[2853],4
1435,thinking,thought,singing,sang,gram7-past-tense,syntactic,[3241],[2245],[4823],[6369],4
1436,thinking,thought,sitting,sat,gram7-past-tense,syntactic,[3241],[2245],[3564],[2938],4
1437,thinking,thought,sleeping,slept,gram7-past-tense,syntactic,[3241],[2245],[5777],[7771],4
1438,thinking,thought,slowing,slowed,gram7-past-tense,syntactic,[3241],[2245],[18068],[9784],4
1439,thinking,thought,spending,spent,gram7-past-tense,syntactic,[3241],[2245],[5938],[2985],4
1440,thinking,thought,striking,struck,gram7-past-tense,syntactic,[3241],[2245],[8478],[4930],4
1441,thinking,thought,swimming,swam,gram7-past-tense,syntactic,[3241],[2245],[5742],[16849],4
1442,thinking,thought,taking,took,gram7-past-tense,syntactic,[3241],[2245],[2635],[2165],4
1443,vanishing,vanished,walking,walked,gram7-past-tense,syntactic,[24866],[9955],[3788],[2939],4
1444,vanishing,vanished,writing,wrote,gram7-past-tense,syntactic,[24866],[9955],[3015],[2626],4
1445,vanishing,vanished,dancing,danced,gram7-past-tense,syntactic,[24866],[9955],[5613],[10948],4
1446,vanishing,vanished,decreasing,decreased,gram7-past-tense,syntactic,[24866],[9955],[16922],[10548],4
1447,vanishing,vanished,describing,described,gram7-past-tense,syntactic,[24866],[9955],[7851],[2649],4
1448,vanishing,vanished,enhancing,enhanced,gram7-past-tense,syntactic,[24866],[9955],[20226],[9412],4
1449,vanishing,vanished,falling,fell,gram7-past-tense,syntactic,[24866],[9955],[4634],[3062],4
1450,vanishing,vanished,feeding,fed,gram7-past-tense,syntactic,[24866],[9955],[8521],[7349],4
1451,vanishing,vanished,flying,flew,gram7-past-tense,syntactic,[24866],[9955],[3909],[5520],4
1452,vanishing,vanished,generating,generated,gram7-past-tense,syntactic,[24866],[9955],[11717],[7013],4
1453,vanishing,vanished,going,went,gram7-past-tense,syntactic,[24866],[9955],[2183],[2253],4
1454,vanishing,vanished,hiding,hid,gram7-past-tense,syntactic,[24866],[9955],[6318],[11041],4
1455,vanishing,vanished,hitting,hit,gram7-past-tense,syntactic,[24866],[9955],[7294],[2718],4
1456,vanishing,vanished,implementing,implemented,gram7-past-tense,syntactic,[24866],[9955],[14972],[7528],4
1457,vanishing,vanished,increasing,increased,gram7-past-tense,syntactic,[24866],[9955],[4852],[3445],4
1458,vanishing,vanished,jumping,jumped,gram7-past-tense,syntactic,[24866],[9955],[8660],[5598],4
1459,vanishing,vanished,knowing,knew,gram7-past-tense,syntactic,[24866],[9955],[4209],[2354],4
1460,vanishing,vanished,listening,listened,gram7-past-tense,syntactic,[24866],[9955],[5962],[7791],4
1461,vanishing,vanished,looking,looked,gram7-past-tense,syntactic,[24866],[9955],[2559],[2246],4
1462,vanishing,vanished,moving,moved,gram7-past-tense,syntactic,[24866],[9955],[3048],[2333],4
1463,vanishing,vanished,paying,paid,gram7-past-tense,syntactic,[24866],[9955],[7079],[3825],4
1464,vanishing,vanished,playing,played,gram7-past-tense,syntactic,[24866],[9955],[2652],[2209],4
1465,vanishing,vanished,predicting,predicted,gram7-past-tense,syntactic,[24866],[9955],[29458],[10173],4
1466,vanishing,vanished,reading,read,gram7-past-tense,syntactic,[24866],[9955],[3752],[3191],4
1467,vanishing,vanished,running,ran,gram7-past-tense,syntactic,[24866],[9955],[2770],[2743],4
1468,vanishing,vanished,saying,said,gram7-past-tense,syntactic,[24866],[9955],[3038],[2056],4
1469,vanishing,vanished,screaming,screamed,gram7-past-tense,syntactic,[24866],[9955],[7491],[7210],4
1470,vanishing,vanished,seeing,saw,gram7-past-tense,syntactic,[24866],[9955],[3773],[2387],4
1471,vanishing,vanished,selling,sold,gram7-past-tense,syntactic,[24866],[9955],[4855],[2853],4
1473,vanishing,vanished,singing,sang,gram7-past-tense,syntactic,[24866],[9955],[4823],[6369],4
1474,vanishing,vanished,sitting,sat,gram7-past-tense,syntactic,[24866],[9955],[3564],[2938],4
1475,vanishing,vanished,sleeping,slept,gram7-past-tense,syntactic,[24866],[9955],[5777],[7771],4
1476,vanishing,vanished,slowing,slowed,gram7-past-tense,syntactic,[24866],[9955],[18068],[9784],4
1477,vanishing,vanished,spending,spent,gram7-past-tense,syntactic,[24866],[9955],[5938],[2985],4
1478,vanishing,vanished,striking,struck,gram7-past-tense,syntactic,[24866],[9955],[8478],[4930],4
1479,vanishing,vanished,swimming,swam,gram7-past-tense,syntactic,[24866],[9955],[5742],[16849],4
1480,vanishing,vanished,taking,took,gram7-past-tense,syntactic,[24866],[9955],[2635],[2165],4
1481,vanishing,vanished,thinking,thought,gram7-past-tense,syntactic,[24866],[9955],[3241],[2245],4
1482,walking,walked,writing,wrote,gram7-past-tense,syntactic,[3788],[2939],[3015],[2626],4
1483,walking,walked,dancing,danced,gram7-past-tense,syntactic,[3788],[2939],[5613],[10948],4
1484,walking,walked,decreasing,decreased,gram7-past-tense,syntactic,[3788],[2939],[16922],[10548],4
1485,walking,walked,describing,described,gram7-past-tense,syntactic,[3788],[2939],[7851],[2649],4
1486,walking,walked,enhancing,enhanced,gram7-past-tense,syntactic,[3788],[2939],[20226],[9412],4
1487,walking,walked,falling,fell,gram7-past-tense,syntactic,[3788],[2939],[4634],[3062],4
1488,walking,walked,feeding,fed,gram7-past-tense,syntactic,[3788],[2939],[8521],[7349],4
1489,walking,walked,flying,flew,gram7-past-tense,syntactic,[3788],[2939],[3909],[5520],4
1490,walking,walked,generating,generated,gram7-past-tense,syntactic,[3788],[2939],[11717],[7013],4
1491,walking,walked,going,went,gram7-past-tense,syntactic,[3788],[2939],[2183],[2253],4
1492,walking,walked,hiding,hid,gram7-past-tense,syntactic,[3788],[2939],[6318],[11041],4
1493,walking,walked,hitting,hit,gram7-past-tense,syntactic,[3788],[2939],[7294],[2718],4
1494,walking,walked,implementing,implemented,gram7-past-tense,syntactic,[3788],[2939],[14972],[7528],4
1495,walking,walked,increasing,increased,gram7-past-tense,syntactic,[3788],[2939],[4852],[3445],4
1496,walking,walked,jumping,jumped,gram7-past-tense,syntactic,[3788],[2939],[8660],[5598],4
1497,walking,walked,knowing,knew,gram7-past-tense,syntactic,[3788],[2939],[4209],[2354],4
1498,walking,walked,listening,listened,gram7-past-tense,syntactic,[3788],[2939],[5962],[7791],4
1499,walking,walked,looking,looked,gram7-past-tense,syntactic,[3788],[2939],[2559],[2246],4
1500,walking,walked,moving,moved,gram7-past-tense,syntactic,[3788],[2939],[3048],[2333],4
1501,walking,walked,paying,paid,gram7-past-tense,syntactic,[3788],[2939],[7079],[3825],4
1502,walking,walked,playing,played,gram7-past-tense,syntactic,[3788],[2939],[2652],[2209],4
1503,walking,walked,predicting,predicted,gram7-past-tense,syntactic,[3788],[2939],[29458],[10173],4
1504,walking,walked,reading,read,gram7-past-tense,syntactic,[3788],[2939],[3752],[3191],4
1505,walking,walked,running,ran,gram7-past-tense,syntactic,[3788],[2939],[2770],[2743],4
1506,walking,walked,saying,said,gram7-past-tense,syntactic,[3788],[2939],[3038],[2056],4
1507,walking,walked,screaming,screamed,gram7-past-tense,syntactic,[3788],[2939],[7491],[7210],4
1508,walking,walked,seeing,saw,gram7-past-tense,syntactic,[3788],[2939],[3773],[2387],4
1509,walking,walked,selling,sold,gram7-past-tense,syntactic,[3788],[2939],[4855],[2853],4
1511,walking,walked,singing,sang,gram7-past-tense,syntactic,[3788],[2939],[4823],[6369],4
1512,walking,walked,sitting,sat,gram7-past-tense,syntactic,[3788],[2939],[3564],[2938],4
1513,walking,walked,sleeping,slept,gram7-past-tense,syntactic,[3788],[2939],[5777],[7771],4
1514,walking,walked,slowing,slowed,gram7-past-tense,syntactic,[3788],[2939],[18068],[9784],4
1515,walking,walked,spending,spent,gram7-past-tense,syntactic,[3788],[2939],[5938],[2985],4
1516,walking,walked,striking,struck,gram7-past-tense,syntactic,[3788],[2939],[8478],[4930],4
1517,walking,walked,swimming,swam,gram7-past-tense,syntactic,[3788],[2939],[5742],[16849],4
1518,walking,walked,taking,took,gram7-past-tense,syntactic,[3788],[2939],[2635],[2165],4
1519,walking,walked,thinking,thought,gram7-past-tense,syntactic,[3788],[2939],[3241],[2245],4
1520,walking,walked,vanishing,vanished,gram7-past-tense,syntactic,[3788],[2939],[24866],[9955],4
1521,writing,wrote,dancing,danced,gram7-past-tense,syntactic,[3015],[2626],[5613],[10948],4
1522,writing,wrote,decreasing,decreased,gram7-past-tense,syntactic,[3015],[2626],[16922],[10548],4
1523,writing,wrote,describing,described,gram7-past-tense,syntactic,[3015],[2626],[7851],[2649],4
1524,writing,wrote,enhancing,enhanced,gram7-past-tense,syntactic,[3015],[2626],[20226],[9412],4
1525,writing,wrote,falling,fell,gram7-past-tense,syntactic,[3015],[2626],[4634],[3062],4
1526,writing,wrote,feeding,fed,gram7-past-tense,syntactic,[3015],[2626],[8521],[7349],4
1527,writing,wrote,flying,flew,gram7-past-tense,syntactic,[3015],[2626],[3909],[5520],4
1528,writing,wrote,generating,generated,gram7-past-tense,syntactic,[3015],[2626],[11717],[7013],4
1529,writing,wrote,going,went,gram7-past-tense,syntactic,[3015],[2626],[2183],[2253],4
1530,writing,wrote,hiding,hid,gram7-past-tense,syntactic,[3015],[2626],[6318],[11041],4
1531,writing,wrote,hitting,hit,gram7-past-tense,syntactic,[3015],[2626],[7294],[2718],4
1532,writing,wrote,implementing,implemented,gram7-past-tense,syntactic,[3015],[2626],[14972],[7528],4
1533,writing,wrote,increasing,increased,gram7-past-tense,syntactic,[3015],[2626],[4852],[3445],4
1534,writing,wrote,jumping,jumped,gram7-past-tense,syntactic,[3015],[2626],[8660],[5598],4
1535,writing,wrote,knowing,knew,gram7-past-tense,syntactic,[3015],[2626],[4209],[2354],4
1536,writing,wrote,listening,listened,gram7-past-tense,syntactic,[3015],[2626],[5962],[7791],4
1537,writing,wrote,looking,looked,gram7-past-tense,syntactic,[3015],[2626],[2559],[2246],4
1538,writing,wrote,moving,moved,gram7-past-tense,syntactic,[3015],[2626],[3048],[2333],4
1539,writing,wrote,paying,paid,gram7-past-tense,syntactic,[3015],[2626],[7079],[3825],4
1540,writing,wrote,playing,played,gram7-past-tense,syntactic,[3015],[2626],[2652],[2209],4
1541,writing,wrote,predicting,predicted,gram7-past-tense,syntactic,[3015],[2626],[29458],[10173],4
1542,writing,wrote,reading,read,gram7-past-tense,syntactic,[3015],[2626],[3752],[3191],4
1543,writing,wrote,running,ran,gram7-past-tense,syntactic,[3015],[2626],[2770],[2743],4
1544,writing,wrote,saying,said,gram7-past-tense,syntactic,[3015],[2626],[3038],[2056],4
1545,writing,wrote,screaming,screamed,gram7-past-tense,syntactic,[3015],[2626],[7491],[7210],4
1546,writing,wrote,seeing,saw,gram7-past-tense,syntactic,[3015],[2626],[3773],[2387],4
1547,writing,wrote,selling,sold,gram7-past-tense,syntactic,[3015],[2626],[4855],[2853],4
1549,writing,wrote,singing,sang,gram7-past-tense,syntactic,[3015],[2626],[4823],[6369],4
1550,writing,wrote,sitting,sat,gram7-past-tense,syntactic,[3015],[2626],[3564],[2938],4
1551,writing,wrote,sleeping,slept,gram7-past-tense,syntactic,[3015],[2626],[5777],[7771],4
1552,writing,wrote,slowing,slowed,gram7-past-tense,syntactic,[3015],[2626],[18068],[9784],4
1553,writing,wrote,spending,spent,gram7-past-tense,syntactic,[3015],[2626],[5938],[2985],4
1554,writing,wrote,striking,struck,gram7-past-tense,syntactic,[3015],[2626],[8478],[4930],4
1555,writing,wrote,swimming,swam,gram7-past-tense,syntactic,[3015],[2626],[5742],[16849],4
1556,writing,wrote,taking,took,gram7-past-tense,syntactic,[3015],[2626],[2635],[2165],4
1557,writing,wrote,thinking,thought,gram7-past-tense,syntactic,[3015],[2626],[3241],[2245],4
1558,writing,wrote,vanishing,vanished,gram7-past-tense,syntactic,[3015],[2626],[24866],[9955],4
1559,writing,wrote,walking,walked,gram7-past-tense,syntactic,[3015],[2626],[3788],[2939],4
0,banana,bananas,bird,birds,gram8-plural,syntactic,[15212],[26191],[4743],[5055],4
1,banana,bananas,bottle,bottles,gram8-plural,syntactic,[15212],[26191],[5835],[11015],4
2,banana,bananas,building,buildings,gram8-plural,syntactic,[15212],[26191],[2311],[3121],4
3,banana,bananas,car,cars,gram8-plural,syntactic,[15212],[26191],[2482],[3765],4
4,banana,bananas,cat,cats,gram8-plural,syntactic,[15212],[26191],[4937],[8870],4
5,banana,bananas,child,children,gram8-plural,syntactic,[15212],[26191],[2775],[2336],4
6,banana,bananas,cloud,clouds,gram8-plural,syntactic,[15212],[26191],[6112],[8044],4
7,banana,bananas,color,colors,gram8-plural,syntactic,[15212],[26191],[3609],[6087],4
8,banana,bananas,computer,computers,gram8-plural,syntactic,[15212],[26191],[3274],[7588],4
9,banana,bananas,cow,cows,gram8-plural,syntactic,[15212],[26191],[11190],[17188],4
10,banana,bananas,dog,dogs,gram8-plural,syntactic,[15212],[26191],[3899],[6077],4
11,banana,bananas,dollar,dollars,gram8-plural,syntactic,[15212],[26191],[7922],[6363],4
13,banana,bananas,dream,dreams,gram8-plural,syntactic,[15212],[26191],[3959],[5544],4
14,banana,bananas,eagle,eagles,gram8-plural,syntactic,[15212],[26191],[6755],[8125],4
15,banana,bananas,elephant,elephants,gram8-plural,syntactic,[15212],[26191],[10777],[16825],4
16,banana,bananas,eye,eyes,gram8-plural,syntactic,[15212],[26191],[3239],[2159],4
17,banana,bananas,finger,fingers,gram8-plural,syntactic,[15212],[26191],[4344],[3093],4
18,banana,bananas,goat,goats,gram8-plural,syntactic,[15212],[26191],[13555],[17977],4
19,banana,bananas,hand,hands,gram8-plural,syntactic,[15212],[26191],[2192],[2398],4
20,banana,bananas,horse,horses,gram8-plural,syntactic,[15212],[26191],[3586],[5194],4
21,banana,bananas,lion,lions,gram8-plural,syntactic,[15212],[26191],[7006],[7212],4
22,banana,bananas,machine,machines,gram8-plural,syntactic,[15212],[26191],[3698],[6681],4
24,banana,bananas,man,men,gram8-plural,syntactic,[15212],[26191],[2158],[2273],4
26,banana,bananas,monkey,monkeys,gram8-plural,syntactic,[15212],[26191],[10608],[17059],4
27,banana,bananas,mouse,mice,gram8-plural,syntactic,[15212],[26191],[8000],[12328],4
28,banana,bananas,onion,onions,gram8-plural,syntactic,[15212],[26191],[20949],[24444],4
30,banana,bananas,pig,pigs,gram8-plural,syntactic,[15212],[26191],[10369],[14695],4
32,banana,bananas,rat,rats,gram8-plural,syntactic,[15212],[26191],[9350],[11432],4
33,banana,bananas,road,roads,gram8-plural,syntactic,[15212],[26191],[2346],[4925],4
34,banana,bananas,snake,snakes,gram8-plural,syntactic,[15212],[26191],[7488],[12971],4
35,banana,bananas,woman,women,gram8-plural,syntactic,[15212],[26191],[2450],[2308],4
36,bird,birds,bottle,bottles,gram8-plural,syntactic,[4743],[5055],[5835],[11015],4
37,bird,birds,building,buildings,gram8-plural,syntactic,[4743],[5055],[2311],[3121],4
38,bird,birds,car,cars,gram8-plural,syntactic,[4743],[5055],[2482],[3765],4
39,bird,birds,cat,cats,gram8-plural,syntactic,[4743],[5055],[4937],[8870],4
40,bird,birds,child,children,gram8-plural,syntactic,[4743],[5055],[2775],[2336],4
41,bird,birds,cloud,clouds,gram8-plural,syntactic,[4743],[5055],[6112],[8044],4
42,bird,birds,color,colors,gram8-plural,syntactic,[4743],[5055],[3609],[6087],4
43,bird,birds,computer,computers,gram8-plural,syntactic,[4743],[5055],[3274],[7588],4
44,bird,birds,cow,cows,gram8-plural,syntactic,[4743],[5055],[11190],[17188],4
45,bird,birds,dog,dogs,gram8-plural,syntactic,[4743],[5055],[3899],[6077],4
46,bird,birds,dollar,dollars,gram8-plural,syntactic,[4743],[5055],[7922],[6363],4
48,bird,birds,dream,dreams,gram8-plural,syntactic,[4743],[5055],[3959],[5544],4
49,bird,birds,eagle,eagles,gram8-plural,syntactic,[4743],[5055],[6755],[8125],4
50,bird,birds,elephant,elephants,gram8-plural,syntactic,[4743],[5055],[10777],[16825],4
51,bird,birds,eye,eyes,gram8-plural,syntactic,[4743],[5055],[3239],[2159],4
52,bird,birds,finger,fingers,gram8-plural,syntactic,[4743],[5055],[4344],[3093],4
53,bird,birds,goat,goats,gram8-plural,syntactic,[4743],[5055],[13555],[17977],4
54,bird,birds,hand,hands,gram8-plural,syntactic,[4743],[5055],[2192],[2398],4
55,bird,birds,horse,horses,gram8-plural,syntactic,[4743],[5055],[3586],[5194],4
56,bird,birds,lion,lions,gram8-plural,syntactic,[4743],[5055],[7006],[7212],4
57,bird,birds,machine,machines,gram8-plural,syntactic,[4743],[5055],[3698],[6681],4
59,bird,birds,man,men,gram8-plural,syntactic,[4743],[5055],[2158],[2273],4
61,bird,birds,monkey,monkeys,gram8-plural,syntactic,[4743],[5055],[10608],[17059],4
62,bird,birds,mouse,mice,gram8-plural,syntactic,[4743],[5055],[8000],[12328],4
63,bird,birds,onion,onions,gram8-plural,syntactic,[4743],[5055],[20949],[24444],4
65,bird,birds,pig,pigs,gram8-plural,syntactic,[4743],[5055],[10369],[14695],4
67,bird,birds,rat,rats,gram8-plural,syntactic,[4743],[5055],[9350],[11432],4
68,bird,birds,road,roads,gram8-plural,syntactic,[4743],[5055],[2346],[4925],4
69,bird,birds,snake,snakes,gram8-plural,syntactic,[4743],[5055],[7488],[12971],4
70,bird,birds,woman,women,gram8-plural,syntactic,[4743],[5055],[2450],[2308],4
71,bird,birds,banana,bananas,gram8-plural,syntactic,[4743],[5055],[15212],[26191],4
72,bottle,bottles,building,buildings,gram8-plural,syntactic,[5835],[11015],[2311],[3121],4
73,bottle,bottles,car,cars,gram8-plural,syntactic,[5835],[11015],[2482],[3765],4
74,bottle,bottles,cat,cats,gram8-plural,syntactic,[5835],[11015],[4937],[8870],4
75,bottle,bottles,child,children,gram8-plural,syntactic,[5835],[11015],[2775],[2336],4
76,bottle,bottles,cloud,clouds,gram8-plural,syntactic,[5835],[11015],[6112],[8044],4
77,bottle,bottles,color,colors,gram8-plural,syntactic,[5835],[11015],[3609],[6087],4
78,bottle,bottles,computer,computers,gram8-plural,syntactic,[5835],[11015],[3274],[7588],4
79,bottle,bottles,cow,cows,gram8-plural,syntactic,[5835],[11015],[11190],[17188],4
80,bottle,bottles,dog,dogs,gram8-plural,syntactic,[5835],[11015],[3899],[6077],4
